Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c382c1791fdd92389036738c03cca271d52e92c70a4329eacf202f44d1d7d0d2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.941787,51.869521,On or near WESLEY WAY,W01000623,Pembrokeshire 004D,Investigation complete; no suspect identified
9ed852434bf54406408ecd8185c0303d19e8508abf9ec7d6a07c1835381ee455,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.156316,51.669955,On or near PRESWYLFA ROW,W01000659,Carmarthenshire 026A,Investigation complete; no suspect identified
9600a084264b5e6da851a5d643451fc60d1bbda5ad957249bd3de8b29aa8a3c8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.167640,51.678739,On or near BRYNMOR ROAD,W01000654,Carmarthenshire 023B,Investigation complete; no suspect identified
ad946648893829a0aea61860628c6b60fb6a24e5fd897267b2089ebdcb614add,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.167069,51.671636,On or near CAROLINE STREET,W01000660,Carmarthenshire 026B,Investigation complete; no suspect identified
bd188f1d45d93c025d84c47bdbcea28a6d4e65716d54058419fb393dd77c880c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.179869,51.684879,On or near Petrol Station,W01000667,Carmarthenshire 023C,Investigation complete; no suspect identified
3d1a0ffdd2c258c18d96900da2ede1c6493930a015d21a4c3bbcdc6606e9a386,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.003250,52.004393,On or near Sports/Recreation Area,W01000567,Pembrokeshire 002D,Investigation complete; no suspect identified
b14034b056f4598b96cba0b3c1bc4597b265027edfa2ff23d11c1d98055d84d7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.859101,51.738833,On or near Park/Open Space,W01000585,Pembrokeshire 007B,Investigation complete; no suspect identified
feb70f8a39652317d791f29a82073611c97f2cebecbde24216605f857dbfe268,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.701911,51.672999,On or near WHITE LION STREET,W01000619,Pembrokeshire 016B,Investigation complete; no suspect identified
5ca36831da2d27166a5fc40e2816ecc3818a98956b0cc90c477f8ba4b19e993d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.169623,51.678154,On or near ALBERT STREET,W01000654,Carmarthenshire 023B,Investigation complete; no suspect identified
8299db8b81a272e8b8701db3dfa01c3a40a92e6485ee36453a61147523593809,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.381887,52.248826,On or near HILLCREST DRIVE,W01000455,Powys 013B,Investigation complete; no suspect identified
f75784e5f4ecfd289155a5cc5e7d9349961287cfa49a535f06b4fbac9ed6f5ee,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.148553,52.562256,On or near RHODFAR CASTELL,W01000476,Powys 005C,Investigation complete; no suspect identified
df2ced2366d02c3928c8091d8763af788f67cadf03ced5079eccb1d03b7f2e79,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.380936,52.246949,On or near LONCWM,W01000455,Powys 013B,Investigation complete; no suspect identified
140f73ef1d8e3609c57e73cfff2841c20c6c105dc54a36b737acc808b41d80bd,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.008950,52.274954,On or near Petrol Station,W01000485,Powys 011F,Investigation complete; no suspect identified
04091830cc927712f8009ea79e529084e0f4e56884bfd7a9772c0def724b1a6f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.026535,51.712187,On or near PILL LANE,W01000587,Pembrokeshire 010A,Investigation complete; no suspect identified
e2c8c4d7c35ff5296b263058db6b00c6103a5c7763405bc324789bc0b3de2c7c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.308226,51.859314,On or near BARNSFIELD TERRACE,W01000639,Carmarthenshire 007C,Investigation complete; no suspect identified
694f3beaf93568014a2f5436f1b1b40c9e6615adfe5b4309414d93d121b36695,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.128142,51.938451,On or near GOLWG Y MOR,W01000581,Pembrokeshire 003B,Investigation complete; no suspect identified
9a9ddd2506fc44eda0951f24b5fb0afa3f0fb402d03fe58011e390cde36a4af3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.157470,51.674457,On or near CRADOCK STREET,W01000734,Carmarthenshire 026F,Investigation complete; no suspect identified
07a1e6f31afe736840ad2a37e307109ac4ad655e4058e73e1be41e4e967355a6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.147220,51.694438,On or near MAES GOLAU,W01000705,Carmarthenshire 022C,Investigation complete; no suspect identified
2572eb88bd9474f5a7851123ce7cc0c1775328d2ae67b13f8df31263d0d5264c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.654382,52.088453,On or near Nightclub,W01000509,Ceredigion 009C,Investigation complete; no suspect identified
7b6a346ed53720f7999c9216d56603a8524d3cdd39f1fc2ee30169515e799be1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.402660,51.953427,On or near CRADOC ROAD,W01001902,Powys 017G,Investigation complete; no suspect identified
940a6f73c582a5c3109c525bf73f69782ddb600474cda16a507d72c26d304572,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.332341,52.508743,On or near LON GWERN,W01000478,Powys 009A,Investigation complete; no suspect identified
c5fc617c40a68394ba4f6db2fb065d82e1872233d1124e34c231a56e33078aaa,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.656918,52.077577,On or near TENBY ROAD,W01000511,Ceredigion 009E,Investigation complete; no suspect identified
3733c055604ce99e1b222145c634a25eac63b985cade427a59485af41179e632,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.897574,52.013211,On or near THE PADDOCKS,W01000562,Pembrokeshire 002A,Investigation complete; no suspect identified
bf5c4882ee469a9aa7791c0dfd9ea2eb1ba7d5a5bf406b8577c858664f2eea1c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.157600,51.691190,On or near PARC HOWARD AVENUE,W01000704,Carmarthenshire 022B,Investigation complete; no suspect identified
b769d078d14ab2e18b2233e57540f140dbe845457117072a19b48379e1ddab0e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.296813,51.860769,On or near Sports/Recreation Area,W01000641,Carmarthenshire 008A,Investigation complete; no suspect identified
18b1d7889515dbeaa723fa3408b2b07f1e3c2aabc86f55939a84b21283a9543b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.302899,51.858231,On or near ST PETER'S STREET,W01000641,Carmarthenshire 008A,Investigation complete; no suspect identified
7ae5234dba6b667d2e2ccd3102d0abcd08c121da83c6cd4de90d74b9a4a43672,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.342616,52.756437,On or near FOUL STREET,W01000461,Powys 001A,Investigation complete; no suspect identified
19dbbda393381d3e36b57cf183c04fbf44ea2c8891824d1a9488a9b437aaaaf3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.986229,51.801540,On or near GERALD ROAD,W01000570,Pembrokeshire 005C,Investigation complete; no suspect identified
b17bc30d3511912f46b62f920ddfbbd09c42d78fe1136a0296b95c08836aca53,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.740925,51.802455,On or near Sports/Recreation Area,W01000595,Pembrokeshire 007C,Investigation complete; no suspect identified
2cb5c2ccb902d3c8e811df101d6d4a8c750b7064c602c50809039f5f77d05899,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.296813,51.860769,On or near Sports/Recreation Area,W01000641,Carmarthenshire 008A,Investigation complete; no suspect identified
e894c6efa4d1c6899114ec282c24f31335653cc4b599c9d30cd97a6d40917f3a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.796268,51.998441,On or near NEW ROAD,W01000678,Carmarthenshire 002C,Investigation complete; no suspect identified
1fdd43c3cafa9a05ec5896ea6682cf40c87ead214237498d2f1fa309a594540e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.979383,51.999387,On or near HEOL TREFIN,W01000565,Pembrokeshire 002B,Investigation complete; no suspect identified
a1f17acdc21e91d1ad2b7501cfce6cdb085194bb4f3edc38a986d9fe1e5bd997,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.952709,51.686150,On or near PHILLIPS LANE,W01000605,Pembrokeshire 013F,Investigation complete; no suspect identified
e68781bdc1ea8abfa780ed978a1b2786e6f817c4924eaa59dfe8dec23868813c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.729211,51.721868,On or near THE MEADOWS,W01000564,Pembrokeshire 011C,Investigation complete; no suspect identified
348e0e589798830b3463f37e3300f5f400c0f1ea634c4f73d1a5b1a1c78872c4,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.640377,51.781007,On or near TAIR FFYNNON,W01000577,Pembrokeshire 007A,Investigation complete; no suspect identified
4943f043f2974fc28adbb92b6515fef107580dfe063220ec7f2bc66a989d8173,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.268505,51.881396,On or near Parking Area,W01000612,Pembrokeshire 003C,Investigation complete; no suspect identified
8198cef5a587499e16337c4753f868cd639b0a5e85ac0a77d24dce067a6a72e7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.981497,51.799520,On or near CROMIE AVENUE,W01000571,Pembrokeshire 006A,Investigation complete; no suspect identified
3efac32906efb8312b10a260ca499a592eb304f0d62184f634f759ca39b02d87,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.981497,51.799520,On or near CROMIE AVENUE,W01000571,Pembrokeshire 006A,Investigation complete; no suspect identified
af0b7e9ef8cb64080497d400ebeb112969697dceeab8fed1b5effa611b6ce032,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.115184,51.683599,On or near AMANWY,W01000636,Carmarthenshire 025B,Investigation complete; no suspect identified
8d209f1e97e9f38986b38eb5fe896af6e00be3db6c4b20274d41699d1d98dbd0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.923292,51.672227,On or near SOUTH TERRACE,W01000606,Pembrokeshire 015B,Investigation complete; no suspect identified
95b82260340bfe2aac89aba16e3d23bbc1a330dbe76112e289089a9c06742fa0,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.940610,51.693703,On or near DIMOND STREET,W01000600,Pembrokeshire 013A,Investigation complete; no suspect identified
5009d874d857850c926c60697969ab11808ffa0c0915e47c14824f75b5f2053d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.938379,51.615485,On or near Parking Area,W01000574,Pembrokeshire 015A,Investigation complete; no suspect identified
cd732edc97d92e77e2a65717fb94ab62d3dcde2c507485cb7fce7ce72431c0f6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.294317,51.862805,On or near ABBEY MEAD,W01000641,Carmarthenshire 008A,Investigation complete; no suspect identified
d03a44967d4d094b90e4fe65ce05d7a520277e9ee536b5de868ebd157b937e7d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.787733,51.911344,On or near Petrol Station,W01000582,Pembrokeshire 004A,Investigation complete; no suspect identified
7d52414338b35e3f305f8e6e456c849d3adf1724a7a9d5bc7aad6f89e721e5e2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.943449,51.691959,On or near BUSH STREET,W01000603,Pembrokeshire 013D,Investigation complete; no suspect identified
284d5fd69f475b54c6f29c535662c8316391e43d035ac39f93fdeccc012cc80a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.911637,51.680638,On or near LAUGHARNE CLOSE,W01000607,Pembrokeshire 015C,Investigation complete; no suspect identified
9f2e3a9fddfbec22b4227c91d925413db6398d568a1880d08e1dea8b673ab6f3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.102068,51.685570,On or near HARDDFAN,W01000691,Carmarthenshire 019B,Investigation complete; no suspect identified
c1934191a10fde7ebb30251a9abeb8b7618d6ee8499428e7648a9f75758ae334,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.140793,51.697756,On or near Sports/Recreation Area,W01000655,Carmarthenshire 020C,Investigation complete; no suspect identified
642f30fc1a32ab4a289842a4cf0880f24f6b65dd2970a7c0dbe4cb92acc28361,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.112064,51.678403,On or near PENLLWYNRHODYN ROAD,W01000635,Carmarthenshire 025A,Investigation complete; no suspect identified
552c5cde6c0cf774dc26bb412974c4777169e9aa76e8d2083c4c67ecb15eebfc,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.079050,52.415802,On or near STRYD Y CRWYNWR,W01000512,Ceredigion 002A,Investigation complete; no suspect identified
5562e324f50e3ed7b97914ae47f7d211a619ebd0fc686366f8557bdc3516c100,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.707668,51.797183,On or near DAVIES STREET,W01000496,Powys 021B,Investigation complete; no suspect identified
33c89b6daf1dc524c42fb789d1bad2b4af8d24463910c74940c9c1d39efe123b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.053059,52.517806,On or near RENFREW DRIVE,W01001937,Ceredigion 001F,Investigation complete; no suspect identified
bed986f59bcd6abd2642cb2d21cc73040808cff3c94600e40593e97ca14c73ea,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.083621,52.413563,On or near Petrol Station,W01000513,Ceredigion 002B,Investigation complete; no suspect identified
ead25b9d7cdadd3020debce5564a8127acce2385b80b4ccc1eecf8cb43f0c5a1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.740925,51.802455,On or near Sports/Recreation Area,W01000595,Pembrokeshire 007C,Investigation complete; no suspect identified
a20bc3bfa348625b959882be3b8c62745524c874994710dc4bf8b0a9ae690588,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.745912,51.799308,On or near Parking Area,W01000595,Pembrokeshire 007C,Investigation complete; no suspect identified
44ca83e4c27eec8b9df4eabb29311ac467ef12f97c88a781b5b85113df7899d9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.658137,52.076219,On or near THE RIDGEWAY,W01000511,Ceredigion 009E,Investigation complete; no suspect identified
5fe4548eb7a0f38413942076821c4a0093c0b3e8e97b5b86b82324fe2491459f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.124031,51.789982,On or near RHOSYDERI,W01000698,Carmarthenshire 015B,Investigation complete; no suspect identified
62569fad0ab83b959e34fd589c6cb53c6c748af4e760e27a16a03920d5156f21,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.992394,51.886266,On or near HEOL-Y-GARREGLAS,W01000677,Carmarthenshire 004B,Investigation complete; no suspect identified
9eac505084393b3036059a3d88947b43088a29f9f6c0214ca243710ec2622e79,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.056860,51.816329,On or near Parking Area,W01000684,Carmarthenshire 005D,Investigation complete; no suspect identified
38ca1db382279670c4182bc23b2951f73c96f07ae3d43f7e82feb3399634d1e6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.925620,51.923580,On or near DOLAU TYWI,W01000709,Carmarthenshire 004D,Investigation complete; no suspect identified
0627c8d4b536737623f2aed11fabea6ddfc132bf865566972c63ff0d331e5641,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.119480,51.962960,On or near Parking Area,W01000683,Carmarthenshire 005C,Investigation complete; no suspect identified
6c5e45a4d55d787a603eeee114ea1f8ff9877c9459881e27c3be4c9e149b2239,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.063022,52.403225,On or near Sports/Recreation Area,W01001935,Ceredigion 003E,Investigation complete; no suspect identified
f0791571421fcd672c51352a31653b77d0e2d7e8beac9435cc95f21e73137391,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.994398,51.884586,On or near GREENFIELD PLACE,W01000677,Carmarthenshire 004B,Investigation complete; no suspect identified
e52e5c3c20f844ced04d8f5ad6a3a0e6d36332c8b6ef5fe813f01af1980f1c70,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.428286,52.515742,On or near NEW STREET,W01000433,Powys 006A,Investigation complete; no suspect identified
409a6817c380ecb3893e1a9422a9f6fb96b966541fba3812336047e2f4571896,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.319427,52.522796,On or near PARC BRYNMOR,W01000482,Powys 008C,Investigation complete; no suspect identified
0ae11321cc74473a5c6b439d1bc83ae10d25c7779d64f45394ad494743b8ee49,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.542557,52.442453,On or near GARDEN SUBURB,W01000466,Powys 010C,Investigation complete; no suspect identified
172b53ff05a6431d1062854ac926e4591a89ba6ab04fb228d8510694f0a03d8f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.151750,51.848623,On or near CLOS Y CAMILAS,W01001904,Powys 018G,Investigation complete; no suspect identified
57a49efa1d2bf4535f1cff2c3f72ab3b2d7a139c8d5586540f5434f0ebcc4171,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.371365,51.819499,On or near Parking Area,W01001897,Powys 020D,Investigation complete; no suspect identified
eda813a2c89a3c8acc0be26f1e7cb5ae31bd48b8b6fb1c6f3ee3d4878385db74,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.127784,52.074273,On or near CARLSGATE,W01000446,Powys 015D,Investigation complete; no suspect identified
235d6a7db7dbba2599f3ea7ea470450b0884bdaecba80b317d14dac9caed310f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.148845,51.831460,On or near Parking Area,W01001904,Powys 018G,Investigation complete; no suspect identified
a2930862db42ba4abaa875486f6e00466057b332ce03127192d16eb7a8b5e825,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.146688,51.850525,On or near BEECHWOOD ROAD,W01001904,Powys 018G,Investigation complete; no suspect identified
b635017bd956a20b80c4a6f7016a74f33ba837731308a8256193329a5519b398,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.042403,51.715636,On or near Supermarket,W01000594,Pembrokeshire 012E,Investigation complete; no suspect identified
f72acac257dbf63fd7af6836db4fb55ad9d276df746792ccaaf8b3f82ed70d9d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.676166,51.736031,On or near MORGANS WAY,W01000553,Pembrokeshire 011A,Investigation complete; no suspect identified
be64b5b939f54bed829becdc2a4f71daf62adf8536990417ecd2ca6a4630afcf,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.152435,51.669235,On or near CLOS DEWI MEDI,W01001924,Carmarthenshire 026H,Investigation complete; no suspect identified
f907babfb3ca7f876b461f965242f7386fe7b27440fc2c6340a43b7c2c2bcac9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.127676,51.685900,On or near PEMBERTON PARK,W01000706,Carmarthenshire 025C,Investigation complete; no suspect identified
1dfa7b05591e1cbf7ed630fe620459a59fd3614a9e3256d114387c86bb180dea,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.359387,52.211568,On or near MARGARET STREET,W01000544,Ceredigion 007C,Investigation complete; no suspect identified
625d712895fd69470fa040a992422c9d214654346ef8adf188d56d285092c871,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.662832,52.084476,On or near GREENFIELD ROW,W01000511,Ceredigion 009E,Investigation complete; no suspect identified
b320089779a380de3be08ee5f16b554808e69b97b67c81f02eb386cdf6bd3789,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.721514,51.782681,On or near WINDSOR GARDENS,W01000596,Pembrokeshire 007D,Investigation complete; no suspect identified
5e7c48abb4f2b12502a2f9a8f7d288890c099596e8d09e5753e9d4ebdcd7e31f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.083621,52.413563,On or near Petrol Station,W01000513,Ceredigion 002B,Investigation complete; no suspect identified
580e03a6982ff8ab375eaea3d73cdec41594c3efe75aabb4aa745004a5919015,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.969611,51.796565,On or near TREVAUGHAN CLOSE,W01000568,Pembrokeshire 005A,Investigation complete; no suspect identified
14ac5342ae3243db448a8070b3259e962686036bd0236b4701d62e5fba9812de,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.262481,51.879702,On or near MAES-Y-HEDYDD,W01000612,Pembrokeshire 003C,Investigation complete; no suspect identified
ffc73e89064ef5f4c0f6cf375f6cc2b158d0a30cab54f8f5b13c74c6587def0b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.078904,52.415517,On or near RHES-Y-POPLYS,W01000512,Ceredigion 002A,Investigation complete; no suspect identified
2e1c0d9726bad6e60ce105bac95d1cb02865e810ea1f2f7590467bd3ad3a9bc5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.033724,51.719008,On or near Parking Area,W01000594,Pembrokeshire 012E,Investigation complete; no suspect identified
ef93081808d2c066c9c1bdc76953baabd0c886eb93352474b7ac7a9814850cb9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.102591,51.781301,On or near ENFIELD ROAD,W01000622,Pembrokeshire 008E,Investigation complete; no suspect identified
95a04cf20d2f5cbdffc4adc030615f6e18ab538f6167d4ec6582c85251f0df47,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.970238,51.804122,On or near SWANSQUARE,W01000568,Pembrokeshire 005A,Investigation complete; no suspect identified
6c6a462d225621c158a1f51b99ca46b53b295e50ee755fa57554c071daa5dbb7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.967089,51.801449,On or near Parking Area,W01000568,Pembrokeshire 005A,Investigation complete; no suspect identified
22ed482334d6274641bd5a819cfe0e256a2cb5d679036d5f696b261a8f4acbff,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.234899,51.998195,On or near BRONANT,W01000494,Powys 015E,Investigation complete; no suspect identified
ef46cd825d703c77bf4b952c2b054899fa7847ea0633c47d932c0ad2ada6f906,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.006946,51.813964,On or near CAECOED,W01000681,Carmarthenshire 011B,Investigation complete; no suspect identified
