Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
48a2c93b82eac3822972b8ee471938ba1f60bacf97eae34fc6956190f874f79a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458690,51.756419,On or near COMMONS LANE,E01023351,Dacorum 015C,Offender given a drugs possession warning
0f2fa3e69b0994a5e532f884e775d2be4157f66d681cda7cb4e9ae8409e0c903,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364750,51.648657,On or near AVENUE RISE,E01023563,Hertsmere 012F,Offender given a caution
e0bf5449965dc1638ee350555c3eec95e0034642c0e8d81a1230dd520ccf589c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032042,51.714053,On or near CARLETON ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
89ff03b28dbe6037b98f40c95cba03ff38ad66899e96c374a4b9b57a73a2659b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.050946,51.703316,On or near RIPLEY WAY,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
73d53dea4db97f61dce8425e605459ffdbfb8545e0a081880ad683af16ec9997,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021188,51.686129,On or near ELEANOR WAY,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
298358a136ad499b7be3dd5dc274e42ce45e5d80f29778e8601737909e96b3f9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033844,51.689525,On or near A121,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
298358a136ad499b7be3dd5dc274e42ce45e5d80f29778e8601737909e96b3f9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033844,51.689525,On or near A121,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
3c76e0e4518dacd63b7ce424e0ad9848705bf640193630c93d9a6f5651f6ccc7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034245,51.700970,On or near LYNTON PARADE,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
7db044b058ce8488f707970efbde19d83fad344a1d90b5860909a39a712e93fc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036650,51.697233,On or near ALBURY RIDE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
7db044b058ce8488f707970efbde19d83fad344a1d90b5860909a39a712e93fc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036650,51.697233,On or near ALBURY RIDE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
ca29e32658517653e72aa686f4bc7fbd70a045afd77505ee5b06fb4102626996,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076211,51.720126,On or near GREAT STOCKWOOD ROAD,E01023315,Broxbourne 007D,Investigation complete; no suspect identified
c424e12fb135dcd337d105697992e0e5aafd0d051297472cd8ebe725a69ded8b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.075294,51.706964,On or near GOFF'S LANE,E01023311,Broxbourne 007A,Investigation complete; no suspect identified
6993ab996cf88eb86ae5d48e90e87cab3910f52b2e5ec8059125d41db3994c69,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048190,51.704467,On or near CHURCHGATE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
69763c6c1765282534b2f918cb3255f976e372143b2828aaccb9504d7ac9de89,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034717,51.702785,On or near WESTBURY,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
8ec79b9ba4f061417375323f490109788c879557294958613549eafc65efa0e3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034717,51.702785,On or near WESTBURY,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
c69ab2bbcb09f626fa48bc6f54914b01ca4ae14d7e350a3d462a1aaf60a3249b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037792,51.710300,On or near KINGSMEAD,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
7aefd4ad10fb062b573e3869099cc0e9f3dd618f474c013a097ef3abd518c21b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.039017,51.684665,On or near HURST DRIVE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
f5a20574235dc23f084ad25a63bb8e71899f298017cd6729cf5a7ec0c3e4bfc8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.043279,51.712307,On or near CHADWELL AVENUE,E01023310,Broxbourne 006D,Investigation complete; no suspect identified
80045eaee60b52f3489f2c1f8f0a133b0e126c57450b077c4c4035b228bb9cf3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032214,51.685082,On or near Supermarket,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
f43e09ddaf83bb327e4c15197b6475ae9668001697fc3d533cb064126a9ccbce,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034495,51.702233,On or near TURNER'S HILL,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
5b37f4b2adbb521f8b4b3a94c00d8e31b4506c5daee4dcb859be499b7b52dd85,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030653,51.685713,On or near ELEANOR CROSS ROAD,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
eef82871879b259f914869d85fbb3e17e1475a25864ba8f972d9100150bd957c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035114,51.699303,On or near WALNUT TREE CLOSE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
abcec33df0ba467adfd50175bff951ac0be99be74a22313519cbc9d2e6d095d3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031687,51.711223,On or near ASHDOWN CRESCENT,E01023302,Broxbourne 008A,Investigation complete; no suspect identified
b1af2a1504f50904e57cab99bb7e8c3e12916603671740239008a3145e7b7a76,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034717,51.702785,On or near WESTBURY,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
bd07767c2b19369e3c9363f3166517f24291542bd6fe38dc7aa57e46a0308d49,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035114,51.699303,On or near WALNUT TREE CLOSE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
3aaa8e3c2c4cdc53f3bb7aaab76f536afe47620c6a3f161561b7730c15aafb2f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038564,51.714890,On or near LOWER MEADOW,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
05134ac2c806472189252d2f4379248fea6ec5296ad8f62b6a94995a2689adb1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044776,51.707458,On or near DEWHURST ROAD,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
5d1f1f91677f4d0f23fd76cdd8cffe52be74c05575725e0e571a6aafd1cd384b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041089,51.709384,On or near LEYLAND CLOSE,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
3fd219e20dce75c4e95c95d22f26c43eddb700c39907c1cd31a38fdc27393187,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.027356,51.713309,On or near MONTGOMERY DRIVE,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
9ef650df95d7a04c27e6df31985285da47fe7bfd6d9d4ecb231cbbe3b2fc2c53,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.059136,51.717219,On or near WACKETTS,E01023309,Broxbourne 006C,Investigation complete; no suspect identified
02a95c6aad3d52b919c94f6289c2a10aa9f8e851774c7dbdb934354141af5daf,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048548,51.708942,On or near Supermarket,E01023295,Broxbourne 011C,Investigation complete; no suspect identified
d2908d3ea66a495eee80dd0007b5ee785bb9c6cb78478ec142e6680b1aeb005c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030933,51.683271,On or near PARKSIDE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
d2908d3ea66a495eee80dd0007b5ee785bb9c6cb78478ec142e6680b1aeb005c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030933,51.683271,On or near PARKSIDE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
5e8ca7c25a84f3d761dd9df806f01292facb7ea28248e83a408f2ccdfa100142,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
20ef58998561583625087e153f706f818cc61ab1f9993c95088197ffb8dcd0c8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044662,51.711449,On or near WHITEFIELDS ROAD,E01023310,Broxbourne 006D,Investigation complete; no suspect identified
fdaa6f20d6d28da84f4002f301920d65c88c54cc331ade5bc1bf5963f4ffd4ab,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.070765,51.718139,On or near YEW CLOSE,E01023312,Broxbourne 007B,Investigation complete; no suspect identified
3e4f4c9e501669e7fec7b88d0f70fd352494d72314afb90b67676256eae11ad2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036906,51.688992,On or near LEVEN CLOSE,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
e361a25e72ec3b438ed5ff2acf945dc1fea0c23866ff5dd4a1bfa7ad8d2746d4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035114,51.699303,On or near WALNUT TREE CLOSE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
7a30d82695d88fd24d29ed84e5fb1a093eab008deee9d2417f8f15f5660d37e8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.006807,51.773049,On or near STONELEIGH DRIVE,E01023318,Broxbourne 001C,Investigation complete; no suspect identified
a472496c52d6758cd95418ed51a70778a718cb90dc212458912714150408a714,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024816,51.732393,On or near THE SQUARE,E01023341,Broxbourne 005B,Investigation complete; no suspect identified
a110e4bc2405d84b792748a13c1bd08cd5c6d17295674fd84752587e9f8e6b8f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009610,51.761712,On or near Nightclub,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
12f60bca6c5541fccc0256c060a380cae3bf94d884eda60dc3568e9e029e2062,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031462,51.719744,On or near HALFHIDE LANE,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
aadfa113b6cf2b7682edce311bcfb21f555f9a30b9bc7416501f2860f0d97afd,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012092,51.764928,On or near AMWELL COURT,E01023322,Broxbourne 003C,Investigation complete; no suspect identified
41be7b95802c0216aa9695fcfece1c3538c394203ddea3e2724ca44ce998ff60,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022691,51.729309,On or near MACER'S LANE,E01023343,Broxbourne 005D,Investigation complete; no suspect identified
954f89381dc113994786262b3656d09cb7f492c49f6a0a6a14705116ce79ff44,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009610,51.761712,On or near Nightclub,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
e42a15f837446bf9b0db21e31c097dde25833fd34551cca5ffdbb7f3612e0f89,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019009,51.738671,On or near WOOLMANS CLOSE,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
26efbb8452fd6d20a71c732ab08274c9686df9e6d70048356867dc6b05d7dec7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.004824,51.759185,On or near THE LYNCH,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
3c8766cf5fa57085bb6aaa7943ab44c3079e69c6cafaecc5b776fa68f212b759,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021243,51.735606,On or near BERNERS WAY,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
e11ba15f498d899c55dd68f2944abecf8719bc1a0001ffe9f9e5d23420097dee,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021663,51.741575,On or near HIGH ROAD BROXBOURNE,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
5527a7adda4c54f42edd92b0eeb43e7e03d4cef89047d6cd60e273cd7939260c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009679,51.757847,On or near RIVERSMEAD,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
829eb38b1a7af7edde38d3b594fdc33a277d3e6e08cd1c60d60865974ac5477f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018297,51.739378,On or near WINFORD DRIVE,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
c635fd48ee81f4fe7310e89fe650ece76b7bc13c4ebb9a879239053c5ecf38ff,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022125,51.737968,On or near Petrol Station,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
e1417369b7817d3eebf91c28c58100b218f2cb3619b8ec607d1010ae1c2fcfe9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.010965,51.778029,On or near GRANVILLE GARDENS,E01023316,Broxbourne 001A,Investigation complete; no suspect identified
3e642a21752cd4b5efffc953ef48419c5773ae1e9fdf25757a045d6cf69207c5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
c8abf158d4c0ec4185ba9a2d8548b9bd9b13ace4c484f2c62a9f02f3cbca63f2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018011,51.777015,On or near ELLIS CLOSE,E01023317,Broxbourne 001B,Investigation complete; no suspect identified
8944602ca015253853595aaa511bb0aea8b8df0fe2a75a642566309930326d22,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.003098,51.768400,On or near CROSSFIELD ROAD,E01023331,Broxbourne 002E,Investigation complete; no suspect identified
d6208d4d3b613255422c067ed2a2aa157f525c1bd4c0efbb910d0a703d2ef7a1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022205,51.731827,On or near WESTLEA ROAD,E01023341,Broxbourne 005B,Investigation complete; no suspect identified
031efdb27b199cee42da485da4e25e07a1b3dfa0ae917f9935a309d153aa13e6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029662,51.752491,On or near HARMONDS WOOD CLOSE,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
f125a6924749f650708822e1eec53fd00d96693762845a54884c85f3a45613ab,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015073,51.776246,On or near BOREHAM MEWS,E01023317,Broxbourne 001B,Investigation complete; no suspect identified
a13ccc852faf00480eccbb64572ff5d8e6287df74c7f556a0665789e107c8439,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015073,51.776246,On or near BOREHAM MEWS,E01023317,Broxbourne 001B,Investigation complete; no suspect identified
ed0e1e9d1c52b3c4573dfb64a1a73348efe631bc9dc06bd60e3782f3bc5813aa,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.019120,51.735139,On or near CLYFTON CLOSE,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
a2392b0c79c03f3fff85a1ae76222d3a6d9deb24fb14667a5a18568104832596,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.022488,51.737282,On or near HIGH ROAD BROXBOURNE,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
bbaf31ccecfdf213297a49a0db36a9bd09ebadc85e6b6fd8e925fb5d69586871,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.002730,51.763942,On or near NEW RIVER CLOSE,E01023331,Broxbourne 002E,Investigation complete; no suspect identified
d587f30b0bafae22db7b2101b8294b3b13440f57582b0b7a858c08bb114d4b9e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.005730,51.768202,On or near LILAC ROAD,E01023327,Broxbourne 002A,Investigation complete; no suspect identified
969ed65098e89293e2819bb7d7b7907eac9f7e7d35b1dc3ac3840567997f6d9f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015178,51.764603,On or near NORRIS LANE,E01023322,Broxbourne 003C,Investigation complete; no suspect identified
7c68eb306df281d13d93b30e3540c25a8e8fa4a5ef3716563a660fde95d7d85f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.016688,51.748676,On or near ST MICHAEL'S ROAD,E01023291,Broxbourne 004C,Investigation complete; no suspect identified
4a7f42f350510f1b4c2d2647c871735ae8e08771e8e65efa5f42d04a5a050d5d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012092,51.764928,On or near AMWELL COURT,E01023322,Broxbourne 003C,Investigation complete; no suspect identified
e1733743d03f097769c9bdf60aa7e8b15d18523e690876af05ebb1bbbe2140f3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024069,51.709009,On or near FIELDINGS ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
2a3a5f6a84384a38d98fdbe42a92d4c5b1e553b1352aabecee7c90c01c28d726,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021243,51.735606,On or near BERNERS WAY,E01023340,Broxbourne 005A,Investigation complete; no suspect identified
d07f37fd2fc17032d25c3347ab4f29e7e20b180181c79e96e8a4e9507e53e3c0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.003985,51.770276,On or near PLUMPTON ROAD,E01023330,Broxbourne 002D,Investigation complete; no suspect identified
f2f6f6e6d1dcbb7af7bdfd09e2e501306fbec2e5c90480bc32fd0a87762ac282,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014332,51.744257,On or near SOMERBY CLOSE,E01023292,Broxbourne 004D,Investigation complete; no suspect identified
6089d7135efa93f68f94a59469d14e70c2ca54b977ccc2cb146e16266894f200,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023549,51.720277,On or near HADDESTOKE GATE,E01023344,Broxbourne 005E,Investigation complete; no suspect identified
a994e761af50175fe7bf2311708ed90c69f99055fb132d7f282d9ea3f447da92,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,0.006869,51.767313,On or near NORMANDY WAY,E01023330,Broxbourne 002D,Investigation complete; no suspect identified
6cd43da31155c8d437fcd937de24ea25f8a843a4337858c68fda34dac7a71764,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.026882,51.722185,On or near ROCHFORD CLOSE,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
699d0d3b05507411b5f7f7067a09849883c735b6a246c2723acf6bf9219ee23d,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013939,51.759825,On or near Parking Area,E01023320,Broxbourne 003A,Investigation complete; no suspect identified
af8538895b4e145d482203c9b779f03a4960ed51f7feaf6b4d7f08e4c3701282,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
af8538895b4e145d482203c9b779f03a4960ed51f7feaf6b4d7f08e4c3701282,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.025398,51.730334,On or near Petrol Station,E01023342,Broxbourne 005C,Investigation complete; no suspect identified
7209d3cad8038394bb880b85ca61590758b19563f89c6639c6a4656d18e1c7d7,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.007882,51.766413,On or near Parking Area,E01023327,Broxbourne 002A,Investigation complete; no suspect identified
ae92833fdcbb678a41dc4918fe0acdcbd9954ead5269a01aa89c119155ef3af6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009170,51.759196,On or near CHARLTON WAY,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
724a7764d1c8f8db1fdd93d767c27885981caebb03ebf706a2f522249bbaee33,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009170,51.759196,On or near CHARLTON WAY,E01023321,Broxbourne 003B,Investigation complete; no suspect identified
f6b4c4b2b8092d9fd702f977b30f2dee28034b670ae3f144829baf9440ed81e5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023657,51.738030,On or near BRIARLEY CLOSE,E01023341,Broxbourne 005B,Investigation complete; no suspect identified
f542c0eb67cb7ddc1cf9920b6b1282e3f9f09b5fce13a6d74a85cd4919d81499,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.012092,51.764928,On or near AMWELL COURT,E01023322,Broxbourne 003C,Investigation complete; no suspect identified
c022dbe7ec8b165ea7d79f732e5b0fc402538da6e289e887194b8337d24ab53c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.014027,51.769053,On or near WARE ROAD,E01023329,Broxbourne 002C,Investigation complete; no suspect identified
3207c6d8aeac1a9943c866c46a2d5aaa1423055d18dba456473b8a77d4c8cf96,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021240,51.763851,On or near PADDICK CLOSE,E01023323,Broxbourne 003D,Investigation complete; no suspect identified
